Domain,Variable,Level,Value,Description,Data Type,Label,Role,Origin,Length,Significant Digit,Controlled Terminology,Category,Comments,Key Value
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""INDDOSU""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""INDDOSU""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""INDVDOSU""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""INDVDOSU""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""LOCTXT""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""LOCTXT""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""MAXDOS""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""MAXDOS""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""MAXVDOSU""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""MAXVDOSU""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""MERCKNUM""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""MINDOS""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""MINDOS""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""MINVDOSU""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""MINVDOSU""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""NPRGRECS""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""NPRGRECS""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""OUTTRT""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""OUTTRT""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""PRGARGDT""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""PRGARGDT""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""PRGLKTRG""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""PRGLKTRG""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""PRGRCDTD""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""PRGRCDTD""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""PRGRECDT""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""PRGRECDT""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""PRMLCACI""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""PRMLCACI""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""RECMETCI""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""RECMETCI""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""RECMETIN""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""RECMETIN""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""RSNMDSC""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""RSNMDSC""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""RSRGDSC""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""RSRGDSC""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""SOURCE""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""SPDYRLEP""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""STDYRLEP""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""STINMDT""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""STINMDT""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""STINMDTI""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""STINMDTI""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""SUBJECTID""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""SUBJID""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""TRTMNTC""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""TRTMNTC""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""TRTPHASE""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""TRTPHASE""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""VISITID""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""VISITID""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""VSTNAME""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""VSTNAME""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""VSTNUM""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""VSTNUM""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""VSTTYP""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""VSTTYP""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WBRTRM""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WBRTRM""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS01""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS01""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS02""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS02""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS03""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS03""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS04""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS04""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS05""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS05""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS06""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS06""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS07""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS07""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS08""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS08""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS09""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS09""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS10""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS10""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS11""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS11""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS12""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS12""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS13""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS13""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS14""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS14""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS15""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS15""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS16""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS16""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS17""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS17""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS18""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS18""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS19""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS19""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS20""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS20""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS21""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS21""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS22""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS22""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS23""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS23""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS24""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS24""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS25""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS25""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS26""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS26""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS27""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS27""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS28""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS28""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS29""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS29""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS30""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLAS30""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD01""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD01""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD02""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD02""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD03""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD03""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD04""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD04""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD05""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD05""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD06""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD06""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD07""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD07""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD08""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD08""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD09""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD09""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD10""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD10""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD11""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD11""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD12""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD12""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD13""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD13""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD14""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD14""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD15""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD15""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD16""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD16""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD17""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD17""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD18""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD18""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD19""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD19""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD20""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD20""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD21""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD21""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD22""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD22""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD23""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD23""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD24""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD24""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD25""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD25""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD26""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD26""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD27""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD27""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD28""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD28""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD29""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD29""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD30""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WCLSCD30""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WDECOD""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WDECOD""}"
SUPPCM,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CM'"",""QNAM"":""WDRUG""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='CM'"",""QNAM"":""WDRUG""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""ALSNNUM""}",,text,,,CRF,200,0,,,,"SUPPCM.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""ALSNNUM""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""BPSYIND""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""BPSYIND""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDT""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDT""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDTC""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDTC""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDTM""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""DISCNDTM""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""ELEMENT""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""ETCD""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXACCID""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXACCID""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXADMINS""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXADMINS""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXBLNDFL""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXBLNDFL""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPC""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPC""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPCU""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPCU""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPRP""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPRP""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPRU""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSPRU""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSCH""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSCH""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSEQ""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSEQ""}"
SUPPEX,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSTR""}",,text,,,CRF,200,0,,,,"SUPPEX.QVAL.{""DOMAIN"":""='EX'"",""QNAM"":""EXDOSSTR""}"
